INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('242565116', 'Thurston', 'Tumwater', 'WA', '98512', '2019', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '220', '0', '22', 'PUGET SOUND ENERGY INC', '53067010910', '-122.9131017', '47.0135926')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('178931980', 'King', 'Shoreline', 'WA', '98133', '2018', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '151', '0', '32', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033020302', '-122.34584', '47.76726')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('171192199', 'Cowlitz', 'Castle Rock', 'WA', '98611', '2021', 'VOLKSWAGEN', 'ID.4', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '20', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY', '53015002004', '-122.90778', '46.2744')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('153750691', 'King', 'Seattle', 'WA', '98112', '2021', 'VOLVO', 'XC40', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '43', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033006400', '-122.30764', '47.62523')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('221671516', 'King', 'Seattle', 'WA', '98118', '2014', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '208', '69900', '37', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033010200', '-122.28339', '47.549285')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('108735077', 'Snohomish', 'Lake Stevens', 'WA', '98258', '2020', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '266', '0', '44', 'PUGET SOUND ENERGY INC', '53061052505', '-122.112065', '48.004345')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('194396919', 'Thurston', 'Olympia', 'WA', '98502', '2021', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '22', 'PUGET SOUND ENERGY INC', '53067011100', '-122.92145', '47.045935')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('180561958', 'Lewis', 'Centralia', 'WA', '98531', '2021', 'CHRYSLER', 'PACIFICA', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '32', '0', '20', 'BONNEVILLE POWER ADMINISTRATION||CITY OF CENTRALIA - (WA)|CITY OF TACOMA - (WA)', '53041970700', '-122.9608702', '46.717564')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('211172097', 'Pierce', 'Puyallup', 'WA', '98374', '2019', 'FORD', 'FUSION', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '26', '0', '25', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53053073111', '-122.275748', '47.1395924')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('476146177', 'Snohomish', 'Snohomish', 'WA', '98290', '2018', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '215', '0', '39', 'PUGET SOUND ENERGY INC', '53061052105', '-122.091505', '47.915555')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('182562943', 'King', 'Seattle', 'WA', '98125', '2019', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '220', '0', '46', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033000900', '-122.296385', '47.71558')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('131338889', 'King', 'Auburn', 'WA', '98092', '2021', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '31', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033031000', '-122.1820969', '47.3198995')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('4787268', 'King', 'Bellevue', 'WA', '98005', '2019', 'KIA', 'NIRO', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '239', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033023601', '-122.16085', '47.624515')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('151298395', 'Thurston', 'Olympia', 'WA', '98506', '2021', 'CHEVROLET', 'BOLT EV', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '22', 'PUGET SOUND ENERGY INC', '53067010200', '-122.8874781', '47.0519573')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('239843117', 'King', 'Tukwila', 'WA', '98188', '2023', 'JEEP', 'WRANGLER', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '21', '0', '11', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033028200', '-122.29179', '47.43473')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('111506993', 'King', 'Shoreline', 'WA', '98177', '2019', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '150', '0', '32', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033020200', '-122.382425', '47.77279')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('231038643', 'King', 'Kent', 'WA', '98031', '2023', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '47', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033029403', '-122.2012521', '47.3931814')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('478403439', 'Clark', 'Camas', 'WA', '98607', '2018', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '215', '0', '18', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011041400', '-122.405565', '45.59009')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('167381504', 'Clark', 'Battle Ground', 'WA', '98604', '2018', 'CHEVROLET', 'BOLT EV', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '238', '0', '18', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011040505', '-122.53218', '45.77945')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('104386404', 'Clark', 'Vancouver', 'WA', '98683', '2019', 'AUDI', 'E-TRON', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '204', '0', '17', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011041310', '-122.4853873', '45.6083347')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('219084750', 'King', 'Renton', 'WA', '98058', '2018', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '215', '0', '47', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033029307', '-122.1298876', '47.4451257')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('121704978', 'Island', 'Oak Harbor', 'WA', '98277', '2016', 'FORD', 'FUSION', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '19', '0', '10', 'PUGET SOUND ENERGY INC', '53029970602', '-122.6788673', '48.2897314')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('167775387', 'King', 'Issaquah', 'WA', '98027', '2013', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '208', '69900', '5', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033032103', '-122.03644', '47.53374')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('172166858', 'King', 'Carnation', 'WA', '98014', '2021', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '5', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033032315', '-121.9104803', '47.64864')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('238571336', 'Kitsap', 'Bainbridge Island', 'WA', '98110', '2014', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '208', '69900', '23', 'PUGET SOUND ENERGY INC', '53035090800', '-122.5235781', '47.6293323')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('103198602', 'King', 'Bellevue', 'WA', '98005', '2020', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '291', '0', '48', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033022805', '-122.16085', '47.624515')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('186881516', 'King', 'Redmond', 'WA', '98052', '2022', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '48', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033022802', '-122.12302', '47.67668')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('110411801', 'King', 'Seattle', 'WA', '98199', '2020', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '291', '0', '36', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033005600', '-122.394185', '47.639195')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('133034121', 'King', 'Seattle', 'WA', '98115', '2018', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '215', '0', '46', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033004201', '-122.3185', '47.67949')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('193578899', 'King', 'Seattle', 'WA', '98133', '2013', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '75', '0', '36', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033001702', '-122.34584', '47.76726')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('232791037', 'King', 'Seatac', 'WA', '98148', '2023', 'CHEVROLET', 'BOLT EUV', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '33', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033028500', '-122.32806', '47.46155')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('120207356', 'Snohomish', 'Bothell', 'WA', '98012', '2019', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '220', '0', '1', 'PUGET SOUND ENERGY INC', '53061052107', '-122.1873', '47.820245')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('301390337', 'Clark', 'Camas', 'WA', '98607', '2019', 'TOYOTA', 'PRIUS PRIME', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '25', '0', '18', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011041500', '-122.405565', '45.59009')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('166118207', 'King', 'Kirkland', 'WA', '98034', '2021', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '45', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033021904', '-122.209285', '47.71124')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('160318637', 'King', 'Kirkland', 'WA', '98034', '2013', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '75', '0', '1', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033022205', '-122.209285', '47.71124')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('2174910', 'King', 'Renton', 'WA', '98059', '2020', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '266', '0', '11', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033025602', '-122.15734', '47.487175')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('474835448', 'King', 'Seattle', 'WA', '98105', '2018', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '151', '0', '46', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033004102', '-122.319115', '47.66132')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('224150986', 'King', 'Sammamish', 'WA', '98075', '2023', 'CHEVROLET', 'BOLT EUV', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033032216', '-122.03309', '47.58153')
